address_found,suburb,postcode,END_LATITUDE,END_LONGITUDE
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495989,-0.206412
"RavensWall Climbing Centre, Ravenscourt Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UQ, United Kingdom",Hammersmith,W6 0UQ,51.493943,-0.236695
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495709,-0.206119
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495625,-0.206244
"The White House, 61, Randolph Avenue, Maida Vale, London, Greater London, England, W9 1BG, United Kingdom",Maida Vale,W9 1BG,51.526513,-0.181904
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.49574,-0.206133
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495648,-0.206191
"Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.49396,-0.236388
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495575,-0.206243
"Balfern Grove, London Borough of Hounslow, London, Greater London, England, W4 2JT, United Kingdom",NA,W4 2JT,51.489377,-0.250877
"VauxWall East Climbing Centre, 1, Lollard Street, Ethelred Estate, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6BD, United Kingdom",Lambeth,SE11 6BD,51.492203,-0.11353
"Holiday Inn, Greenwell Street, East Marylebone, Fitzrovia, Camden Town, City of Westminster, Greater London, England, W1W 5NL, United Kingdom",Fitzrovia,W1W 5NL,51.522401,-0.142949
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495515,-0.206093
"Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4PT, United Kingdom",Belsize Park,NW3 4PT,51.552137,-0.167305
"Belsize Park, Glenloch Road, Swiss Cottage, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4DG, United Kingdom",Belsize Park,NW3 4DG,51.550173,-0.164398
"Derry and Toms Building, Derry Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5EE, United Kingdom",Kensington,W8 5EE,51.50149,-0.191547
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495779,-0.206347
"Chatoo of London opticians, 258, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6DN, United Kingdom",Kensington,W8 6DN,51.498683,-0.200287
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495469,-0.206241
"Piccadilly Circus, St. James's, Mayfair, City of Westminster, Greater London, England, WC2H 8DP, United Kingdom",Mayfair,WC2H 8DP,51.51002,-0.134885
"20, Triton Street, Fitzrovia, London Borough of Camden, London, Greater London, England, NW1 3BT, United Kingdom",Fitzrovia,NW1 3BT,51.524922,-0.141872
"Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4PR, United Kingdom",Belsize Park,NW3 4PR,51.552396,-0.167615
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495669,-0.206154
"1, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493966,-0.236482
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495752,-0.206317
"57, Buckingham Gate, Westminster, Victoria, London, Greater London, England, SW1E 6AZ, United Kingdom",Victoria,SW1E 6AZ,51.498365,-0.136292
"Malet Street, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1E 7JN, United Kingdom",Bloomsbury,WC1E 7JN,51.5226,-0.13149
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495559,-0.206103
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495623,-0.206189
"Warwick Gardens, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8RB, United Kingdom",Kensington,W14 8RB,51.496991,-0.204553
"Royal Garden Hotel, 2-24, Kensington High Street, South Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4PT, United Kingdom",South Kensington,W8 4PT,51.50245,-0.188668
"The Grey Coat Hospital, Greycoat Place, Westminster, Millbank, London, Greater London, England, SW1P 2DY, United Kingdom",Millbank,SW1P 2DY,51.496432,-0.133817
"South Lambeth Road, Vauxhall, London Borough of Lambeth, London, Greater London, England, SW8 1SR, United Kingdom",Vauxhall,SW8 1SR,51.485053,-0.122425
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4SN, United Kingdom",Kensington,W8 4SN,51.501156,-0.193048
"Trinity House, 377, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496475,-0.20613
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495663,-0.206343
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495669,-0.206325
"Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8BW, United Kingdom",Kensington,W14 8BW,51.495474,-0.205861
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495659,-0.205951
"Tomkyns House, Distin Street, Ethelred Estate, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6QL, United Kingdom",Lambeth,SE11 6QL,51.492254,-0.113117
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495663,-0.206148
"Bridgeman House, 1, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495832,-0.204902
"73, Pont Street, Hans Town, Chelsea, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW1X 0BH, United Kingdom",Chelsea,SW1X 0BH,51.49702,-0.163559
"127, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5SF, United Kingdom",Kensington,W8 5SF,51.500896,-0.193388
"10, Oxford Street, Saint Giles, Bloomsbury, City of Westminster, Greater London, England, W1D 2DS, United Kingdom",Bloomsbury,W1D 2DS,51.516356,-0.13092
"197, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6SG, United Kingdom",Kensington,W8 6SG,51.499887,-0.19625
"Edward House, 2, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495387,-0.206086
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495564,-0.20639
"Starbucks, 40, Old Town, Clapham, London Borough of Lambeth, London, Greater London, England, SW4 0LB, United Kingdom",Clapham,SW4 0LB,51.463659,-0.141838
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495648,-0.206263
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495824,-0.206389
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495706,-0.206581
"Ravenscourt Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UH, United Kingdom",Hammersmith,W6 0UH,51.494151,-0.236574
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495754,-0.206257
"Blewcoat School, Caxton Street, Westminster, Victoria, London, Greater London, England, SW1H 0PH, United Kingdom",Victoria,SW1H 0PH,51.498288,-0.136145
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.4956,-0.206216
"Belushi's, 15, Shepherds Bush Green, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8PH, United Kingdom",Shepherd's Bush,W12 8PH,51.504175,-0.218026
"23, Spring Street, Paddington, London, Greater London, England, W2 1JA, United Kingdom",Paddington,W2 1JA,51.514942,-0.176005
"Cavendish Road, Harringay Ladder, Harringay, London Borough of Haringey, London, Greater London, England, N4 1DL, United Kingdom",Harringay,N4 1DL,51.578526,-0.10254
"Hamilton Terrace, St. John's Wood, London, Greater London, England, NW8 9YB, United Kingdom",St. John's Wood,NW8 9YB,51.531782,-0.182531
"Westcliffe Apartments, 1, South Wharf Road, Paddington, London, Greater London, England, W2 1PG, United Kingdom",Paddington,W2 1PG,51.518164,-0.17152
"South Lambeth Road, Vauxhall, London Borough of Lambeth, London, Greater London, England, SW8 1SR, United Kingdom",Vauxhall,SW8 1SR,51.484976,-0.122665
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495679,-0.206282
"Nevern Mansions, 27A, Nevern Square, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9TH, United Kingdom",Earl's Court,SW5 9TH,51.491097,-0.197147
"Gower Street, Fitzrovia, London Borough of Camden, London, Greater London, England, WC1E 6BP, United Kingdom",Fitzrovia,WC1E 6BP,51.524664,-0.135136
"Shelton Street, Seven Dials, Bloomsbury, London, Greater London, England, WC2H 9HP, United Kingdom",Bloomsbury,WC2H 9HP,51.513901,-0.125199
"1, Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.488847,-0.129557
"Mari Vanna, 116, Knightsbridge, London, Greater London, England, SW1X 7PA, United Kingdom",Knightsbridge,SW1X 7PA,51.501833,-0.162518
"LEON, 49-51, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W2 4EN, United Kingdom",Notting Hill,W2 4EN,51.509089,-0.19599
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4SN, United Kingdom",Kensington,W8 4SN,51.501128,-0.193064
"Edit & Sound Store, 8-9, Bayley Street, Saint Giles, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1B 3ED, United Kingdom",Bloomsbury,WC1B 3ED,51.518844,-0.131496
"Brewers Green, Westminster, Victoria, London, Greater London, England, SW1H 0PY, United Kingdom",Victoria,SW1H 0PY,51.498118,-0.135991
"Davies Street, East Marylebone, Mayfair, London, Greater London, England, W1C 2JS, United Kingdom",Mayfair,W1C 2JS,51.514019,-0.148895
"127, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5SF, United Kingdom",Kensington,W8 5SF,51.500817,-0.19323
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495649,-0.20637
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495702,-0.206228
"Chapter White City, 10, Westway, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 0QH, United Kingdom",NA,W12 0QH,51.513647,-0.248658
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495612,-0.206197
"Hyde Park Barracks, Rutland Gate, Knightsbridge, London, Greater London, England, SW7 1BL, United Kingdom",Knightsbridge,SW7 1BL,51.501783,-0.164842
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495502,-0.206292
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.49562,-0.206389
"North Wharf Road, Paddington, London, Greater London, England, W2 1AW, United Kingdom",Paddington,W2 1AW,51.519134,-0.173164
"Dr Power, 37, Queensway, Westbourne Green, Bayswater, London, Greater London, England, W2 4QH, United Kingdom",Bayswater,W2 4QH,51.51148,-0.187408
"346, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.497078,-0.204861
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495523,-0.206049
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495627,-0.206261
"Brewers Green, Westminster, Victoria, London, Greater London, England, SW1H 0PY, United Kingdom",Victoria,SW1H 0PY,51.498171,-0.136011
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495744,-0.206173
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495681,-0.206364
"Perkins, 171, Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4QT, United Kingdom",Belsize Park,NW3 4QT,51.550241,-0.164557
"No 1 Coffee London, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493967,-0.236511
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.4957,-0.206174
"Le Pain Quotidien, Uxbridge Street, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 7TQ, United Kingdom",Notting Hill,W8 7TQ,51.508709,-0.196905
