address_found,suburb,postcode,START_LATITUDE,START_LONGITUDE
"Bikehangar 1913, Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.498259,-0.209711
"Kensington Olympia, North End Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8SZ, United Kingdom",West Kensington,W14 8SZ,51.494446,-0.210513
"26, Ambler Road, Taverner Square, Finsbury Park, London Borough of Islington, London, Greater London, England, N4 2QT, United Kingdom",Finsbury Park,N4 2QT,51.562457,-0.103063
"Belsize Park, Glenloch Road, Swiss Cottage, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4DG, United Kingdom",Belsize Park,NW3 4DG,51.550171,-0.16451
"Addison Bridge Place, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XW, United Kingdom",West Kensington,W14 8XW,51.49612,-0.20803
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495639,-0.206166
"14, Flood Walk, World's End, Chelsea, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW3 5PP, United Kingdom",Chelsea,SW3 5PP,51.486531,-0.167053
"Kensington Primary Academy, 205, Warwick Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8PU, United Kingdom",Kensington,W14 8PU,51.495807,-0.20452
"Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2AG, United Kingdom",Belsize Park,NW3 2AG,51.550874,-0.165285
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495754,-0.206207
"15-17, Holland Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8BA, United Kingdom",Kensington,W14 8BA,51.497413,-0.207023
"159-161, Knightsbridge, London, Greater London, England, SW1X 7PD, United Kingdom",Knightsbridge,SW1X 7PD,51.50165,-0.162606
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496075,-0.20649
"14, Flood Walk, World's End, Chelsea, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW3 5PP, United Kingdom",Chelsea,SW3 5PP,51.486577,-0.167034
"Trinity House, 377, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496427,-0.206306
"117-132, Oakwood Court, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8JU, United Kingdom",Kensington,W14 8JU,51.499954,-0.206295
"Glyn Mansions, Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XH, United Kingdom",West Kensington,W14 8XH,51.495912,-0.209213
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495792,-0.206268
"Belsize Park, Glenloch Road, Swiss Cottage, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4DG, United Kingdom",Belsize Park,NW3 4DG,51.550147,-0.164333
"Silverberry, Pond Street, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2QG, United Kingdom",Belsize Park,NW3 2QG,51.554042,-0.16508
"27, Avonmore Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8RP, United Kingdom",West Kensington,W14 8RP,51.494739,-0.20683000000000001
"Gail's, 1, South End Road, Belsize Park, Hampstead, London, Greater London, England, NW3 2PT, United Kingdom",Belsize Park,NW3 2PT,51.554161,-0.165488
"Maclise Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8JB, United Kingdom",West Kensington,W14 8JB,51.497807,-0.210666
"East Heath Road, Vale of Health, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 1AL, United Kingdom",Belsize Park,NW3 1AL,51.557339,-0.167883
"Jigsaw, 65, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5SE, United Kingdom",Kensington,W8 5SE,51.501896,-0.191106
"Rosslyn Heights, 2, Belsize Lane, Belsize Village, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 5AD, United Kingdom",Belsize Park,NW3 5AD,51.552315,-0.168749
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555314,-0.166135
"Royal Free Hospital, Pond Street, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2QG, United Kingdom",Belsize Park,NW3 2QG,51.55369,-0.166903
"Old Paradise Street, Kennington Cross, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6BB, United Kingdom",Lambeth,SE11 6BB,51.494897,-0.117147
"John Lewis, 300, Oxford Street, East Marylebone, Mayfair, London, Greater London, England, W1C 1DX, United Kingdom",Mayfair,W1C 1DX,51.515317,-0.145688
"Brewers Green, Westminster, Victoria, London, Greater London, England, SW1H 0PY, United Kingdom",Victoria,SW1H 0PY,51.498119,-0.136009
"Kensington Dentist, 4, Wrights Lane, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5SW, United Kingdom",Kensington,W8 5SW,51.500756,-0.19336
"Warwick Road, The Boltons, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9JF, United Kingdom",Earl's Court,SW5 9JF,51.488675,-0.192672
"8, Fairfax Place, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HN, United Kingdom",Kensington,W14 8HN,51.497715,-0.208425
"99-119, Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 0QR, United Kingdom",West Kensington,W14 0QR,51.494594,-0.212622
"Morpeth Arms, 58, Millbank, London, Greater London, England, SW1P 4RW, United Kingdom",Millbank,SW1P 4RW,51.48908,-0.12886
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.496951,-0.204721
"Warwick Road, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8PT, United Kingdom",Earl's Court,W14 8PT,51.492782,-0.20074
"Embassy of South Korea, Buckingham Gate, Westminster, Victoria, London, Greater London, England, SW1E 6AU, United Kingdom",Victoria,SW1E 6AU,51.498016,-0.136179
"Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.498176,-0.209585
"RavensWall Climbing Centre, Ravenscourt Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UQ, United Kingdom",Hammersmith,W6 0UQ,51.494211,-0.236106
"54, Ennismore Gardens, Knightsbridge, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW7 1AF, United Kingdom",Knightsbridge,SW7 1AF,51.499831,-0.169679
"The White Swan, 14, Vauxhall Bridge Road, Millbank, London, Greater London, England, SW1V 2SA, United Kingdom",Millbank,SW1V 2SA,51.490086,-0.131339
"23, Westbourne Street, Paddington, London, Greater London, England, W2 2TZ, United Kingdom",Paddington,W2 2TZ,51.512026,-0.174151
"St Barnabus Vicarage, 23, Addison Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8LJ, United Kingdom",Kensington,W14 8LJ,51.499132,-0.207175
"Graff, 28-29, Albemarle Street, St. James's, Mayfair, London, Greater London, England, W1S 4HJ, United Kingdom",Mayfair,W1S 4HJ,51.509357,-0.142425
"Malet Street, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1E 7JN, United Kingdom",Bloomsbury,WC1E 7JN,51.522718,-0.131607
"Oxford Square, Paddington, London, Greater London, England, W2 2PA, United Kingdom",Paddington,W2 2PA,51.515634,-0.166895
"St Pancras International Station, Euston Road, King's Cross, London Borough of Camden, London, Greater London, England, N1C 4QP, United Kingdom",King's Cross,N1C 4QP,51.532099,-0.125714
"2, Hide Place, Millbank, London, Greater London, England, SW1P 4NJ, United Kingdom",Millbank,SW1P 4NJ,51.491888,-0.133838
"2, Sussex Place, Paddington, London, Greater London, England, W2 3UA, United Kingdom",Paddington,W2 3UA,51.514778,-0.173149
"8, Fairfax Place, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HN, United Kingdom",Kensington,W14 8HN,51.497739,-0.208358
"Coe House, 4, Warwick Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QB, United Kingdom",Kensington,W14 8QB,51.494343,-0.203489
"9, Addison Bridge Place, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XW, United Kingdom",West Kensington,W14 8XW,51.495301,-0.206833
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495787,-0.20637
"Belsize Fast Tunnel, Dunboyne Road, Maitland Park, Gospel Oak, London Borough of Camden, London, Greater London, England, NW3 2YY, United Kingdom",Gospel Oak,NW3 2YY,51.550933,-0.165833
"Halifax, 180-182, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 7BQ, United Kingdom",Kensington,W8 7BQ,51.499868,-0.196474
"Wartski, 14, Grafton Street, St. James's, Mayfair, London, Greater London, England, W1S 3ST, United Kingdom",Mayfair,W1S 3ST,51.510309,-0.142867
"25, Denmark Street, Saint Giles, Bloomsbury, London Borough of Camden, London, Greater London, England, WC2H 8LX, United Kingdom",Bloomsbury,WC2H 8LX,51.515512,-0.129239
"EE, 488, Oxford Street, Mayfair, London, Greater London, England, W1C 2AU, United Kingdom",Mayfair,W1C 2AU,51.513779,-0.155299
"RavensWall Climbing Centre, Ravenscourt Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UQ, United Kingdom",Hammersmith,W6 0UQ,51.493992,-0.236711
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495775,-0.206292
"Bridge Street, Westminster, Millbank, City of Westminster, Greater London, England, SW1A 2LW, United Kingdom",Millbank,SW1A 2LW,51.500893,-0.1248
"Kensington Church Walk, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4LZ, United Kingdom",Kensington,W8 4LZ,51.501404,-0.192253
"Royal Albert Hall, 4, Kensington Gore, Knightsbridge, London, Greater London, England, SW7 2AP, United Kingdom",Knightsbridge,SW7 2AP,51.500943,-0.177931
"Premier Inn, Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4RB, United Kingdom",Belsize Park,NW3 4RB,51.551709,-0.166855
"Chapter White City, 10, Westway, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 0QH, United Kingdom",NA,W12 0QH,51.513677,-0.248682
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555303,-0.166078
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555317,-0.165949
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555365,-0.165981
"Rosslyn Heights, 2, Belsize Lane, Belsize Village, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 5AD, United Kingdom",Belsize Park,NW3 5AD,51.552278,-0.168817
"111, Buckingham Palace Road, Victoria, London, Greater London, England, SW1W 0SR, United Kingdom",Victoria,SW1W 0SR,51.49523,-0.145661
"91-100, Lollard Street, Ethelred Estate, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6PX, United Kingdom",Lambeth,SE11 6PX,51.492672,-0.114797
"Addison Bridge Place, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8XW, United Kingdom",West Kensington,W14 8XW,51.496116,-0.208122
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.496948,-0.204663
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495519,-0.206211
"Rosslyn Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 5UL, United Kingdom",Belsize Park,NW3 5UL,51.553156,-0.168844
"Morgan Stanley, 20, Bank Street, Canary Wharf, London Borough of Tower Hamlets, London, Greater London, England, E14 4AD, United Kingdom",Canary Wharf,E14 4AD,51.503562,-0.021746
"Clapham Fire Station, 29, Old Town, Clapham, London Borough of Lambeth, London, Greater London, England, SW4 0JT, United Kingdom",Clapham,SW4 0JT,51.465341,-0.141235
"Vauxhall Bridge, Millbank, London, Greater London, England, SW1V 3JN, United Kingdom",Millbank,SW1V 3JN,51.488515,-0.129196
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495862,-0.20647
"Professor Sir Christopher Ingold, 20, Gordon Street, Saint Pancras, London Borough of Camden, London, Greater London, England, WC1H 0AJ, United Kingdom",Saint Pancras,WC1H 0AJ,51.52508,-0.132317
"Macmillan House, 96, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4SH, United Kingdom",Kensington,W8 4SH,51.501479,-0.19199
"124, Glenthorne Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0LP, United Kingdom",Hammersmith,W6 0LP,51.494454,-0.23441
"1, Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.496337,-0.206885
"Edward House, 2, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495354,-0.205988
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.497002,-0.204705
"4, Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.496938,-0.20775
"Argentine Steak House, 87, Hammersmith Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 0QH, United Kingdom",West Kensington,W14 0QH,51.49492,-0.211453
"Elms House, 43, Brook Green, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 7BT, United Kingdom",Brook Green,W6 7BT,51.494453,-0.215971
"1, Jeffrey's Street, Kentish Town, London Borough of Camden, London, Greater London, England, NW1 9PS, United Kingdom",Kentish Town,NW1 9PS,51.542822,-0.14152
"43, Scarsdale Villas, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6PU, United Kingdom",Kensington,W8 6PU,51.49703,-0.196022
"Eccleston Square, Warwick Way, Abbots Manor Estate, Pimlico, London, Greater London, England, SW1V 4JE, United Kingdom",Pimlico,SW1V 4JE,51.491609,-0.145144
"A4209, Paddington, London, Greater London, England, W2 2RL, United Kingdom",Paddington,W2 2RL,51.513642,-0.175316
"6, Chevening Road, Brondesbury Park, Queen's Park, London Borough of Brent, London, Greater London, England, NW6 6DF, United Kingdom",Queen's Park,NW6 6DF,51.534273,-0.218377
